0,1,2,3,4,word,summary
46207.49708204704,-2.4272549702687223,0.0019759144698756398,0.001591091200693579,-0.013813460223886244,summaryOfAllWords,38100.87238959761
6.943996264106211,7.009567744121803,-0.6972897309099627,0.9663547286247189,-1.24173612017319,Heizkosten,14.488440197452203
0.8507724013821492,2.864355666581931,-1.3556980934411127,0.5719037201901336,-0.5473996668086287,steigen,7.122798042338428
-3.2194969984642627,-0.25730644116934476,-0.10790113604079568,-0.04810611260598595,0.08738676677715057,heizkost steig,2.067321288035303
-2.0219190661704296,0.7740938791659248,-0.9716151349571821,-0.19767389114982303,-0.12376631532324334,drastisch,3.601437781904194
-3.164725912044075,-0.2121001136775611,-0.1609433217999932,-0.057278149426115824,0.0746153981721869,steig drastisch,2.1358293889530655
0.18511057846204818,2.3360150155037664,-1.0680873593180362,0.7767589800577742,-0.5499622468898294,trotz,6.285284206984604
-3.049607496696866,-0.11545836258894654,-0.26690233582589756,-0.07557781760642708,0.04894768347153033,drastisch trotz,2.2809583567970786
3.518836253884043,4.542768173498517,-0.707631486198148,0.023254166355135296,-1.0691352432289667,milden,10.279174760674637
-2.2994584172875534,0.451127351668737,-0.5114107813210754,0.27754696985430655,-0.17708915685945747,trotz mild,3.20377020095246
1.485722608669039,3.646860780531591,-2.0948528615172566,-0.40496789969827973,-0.3778860176038279,Winters,8.069050264089675
4.568917557250111,6.017309454887564,-2.570227866096033,-0.5064450559113662,-0.4569647584701126,mild winter,11.930154127888756
-1.1244651476549636,1.5368760198938056,-1.3766006376609825,-0.26950827004169503,-0.22102867973690962,DER,4.755285669854388
0.05862511340737069,2.510033715217066,-1.7602491018088653,-0.34009276321542503,-0.30841071725755853,winter der,6.264326793141018
-1.0978715193975446,1.5591336420631128,-1.3867711218120164,-0.27134154251124176,-0.22341902740832997,SPIEGEL,4.789357750791121
-1.0978715193975446,1.5591336420631128,-1.3867711218120164,-0.27134154251124176,-0.22341902740832997,der spiegel,4.789357750791121
-1.6708762669889017,0.9294423980834199,-0.6274691198939295,0.5477496770421286,-0.3270497485157804,Laut,3.983223739044507
-3.1562107920237708,-0.2050216210077987,-0.1690330495495912,-0.05867623955157362,0.07266267960643999,spiegel laut,2.146514819705954
1.2655925519739122,3.040743070563053,-0.18118496389282845,0.8798311567855617,-1.0161990388900324,neuen,7.591619821822412
-2.623708886400734,0.19645141359911095,-0.21110263364213627,0.44287306997432074,-0.15612541810422337,laut neu,2.8033041486185186
-2.0120738375497047,1.0344411382421017,0.6077588174159909,-1.2189058604021794,-0.7420652333131118,Daten,3.796788977457234
-3.230410975106379,-0.2662416296738533,-0.0971193259822039,-0.046240516670477926,0.08997562198279041,neu datum,2.053719540066673
-3.075214783377904,-0.13711605256434853,-0.24395508910377853,-0.07161666292614349,0.05452221145568057,Vergleichsportals,2.2485600451766135
-3.2743750933850095,-0.3019579053793815,-0.05295325549293565,-0.038593479038618254,0.1005533187630713,datum vergleichsportal,1.9991136806872754
-3.3268139854102055,-0.343906490901191,0.0013044428824217722,-0.02918691558521554,0.1134838544777658,Verivox,1.934412143017203
-3.3268139854102055,-0.343906490901191,0.0013044428824217722,-0.02918691558521554,0.1134838544777658,vergleichsportal verivox,1.934412143017203
-2.3656422102398325,0.4012725249720116,-0.08724863553020448,-0.6220996835071179,-0.329534134188298,zahlen,3.1337249605167226
-3.3418091169119464,-0.3557549454565546,0.017143159334800692,-0.02643812366210661,0.11724421048073955,verivox zahl,1.9160060770880158
8.311452269328278,7.798445970623987,0.12161810847991739,-0.19098655774120857,-1.6208006694546842,Menschen,16.0817658726597
-3.3268139854102055,-0.343906490901191,0.0013044428824217722,-0.02918691558521554,0.1134838544777658,zahl mensch,1.934412143017203
-3.291563863994911,-0.31579151488487084,-0.03536005971622628,-0.03554495396103613,0.10475411695431695,Ölheizungen,1.9778507560169452
-3.291563863994911,-0.31579151488487084,-0.03536005971622628,-0.03554495396103613,0.10475411695431695,mensch ölheizung,1.9778507560169452
2.6300606816373753,3.9199276657223137,-0.5737232414014737,0.5357471023613048,-1.0298359282380223,rund,9.199491243502672
-3.2452661633153577,-0.27836094451691845,-0.08232833690650897,-0.04368046837050379,0.09352298216728047,ölheizung rund,2.0352345528936264
5.809882110263868,6.457447356472601,-1.741214437268344,1.0284027176548858,-0.803848479680147,Prozent,13.217415134765096
-2.4638499035019863,0.39094788772213085,-0.7117606461209316,-0.15242345373338134,-0.06008358546670981,rund prozent,3.031491701809729
15.40465568132927,12.690416411355635,-0.0601782303522819,-0.03602357659893574,-1.6683255566641289,mehr,24.682064453377762
-2.987332870809748,-0.062480933698794996,-0.32129381571166726,-0.0849641509197817,0.035704290568969344,prozent mehr,2.3599785508470017
-2.9455683966511232,-0.026744386450011398,-0.3566896338599943,-0.09107118117009638,0.027065604955185566,vorigen,2.4131338321259777
-2.9455683966511232,-0.026744386450011398,-0.3566896338599943,-0.09107118117009638,0.027065604955185566,mehr vorig,2.4131338321259777
350.43825454495544,243.6303123481763,9.309039000653872,-0.5598763949655109,8.017880706460693,Winter,431.78999326796855
-2.485594704015226,0.3720238072471078,-0.6975554363960356,-0.14996154939626774,-0.056591503911393254,vorig winter,3.0034656863223277
2.4727371058458685,3.8496087627000626,-0.024555902171402827,0.7248139764300424,-1.2064603982888837,Wer,9.043907412591695
18.959453174350116,15.530987104715457,-1.4661085010143529,0.9365834677030574,-1.1159738466441658,Gas,29.179535399126205
-3.0928196438810427,-0.15195690771885648,-0.22797647180854075,-0.06885789412004732,0.058399010024579846,wer gas,2.226321966027082
