,summary,Winter,Herbst,Frühling,Sommer,word
Sorten,2.125124791647006,-0.4188171197637898,-0.16991536779438482,0.06537997020618323,0.9761592126599558,Sorten
einheimisch sorte,2.125124791647006,-0.4188171197637898,-0.16991536779438482,0.06537997020618323,0.9761592126599558,einheimisch sorte
Eigenversorgung,2.1844456388229863,-0.4463486777787456,-0.1974469258093406,0.03784841219122747,1.0164287220298862,Eigenversorgung
sorte eigenversorgung,2.1844456388229863,-0.4463486777787456,-0.1974469258093406,0.03784841219122747,1.0164287220298862,sorte eigenversorgung
Nur,3.3121675096338112,-0.11880076272803863,-0.6136876534856524,-0.3783923154850842,0.7404749905666679,Nur
nur sie,2.5664152884331757,-0.6074966894543845,-0.35859493748497967,-0.1232995994844116,1.2074174525439652,nur sie
sie dürre,3.3174368359736772,-0.8641790410274919,-0.615277289058087,-0.37998195105751886,1.410432123822174,sie dürre
überleben,3.2869723171679572,-0.3893663510707415,-0.6060517143937315,-0.3707563763931632,1.0963237228906428,überleben
dürre überleb,2.7544272502148366,-0.6781961199636654,-0.42929436799426035,-0.1939990299936922,1.273081069290114,dürre überleb
Streamen,2.432687155575962,-0.5539830653486363,-0.3050813133792312,-0.06978597537866318,1.1512102581756434,Streamen
stream sie,2.3098119120178517,-0.5021526914804834,-0.2532509395110784,-0.017955601510510354,1.0903700713516977,stream sie
Dokumentation,2.237768869639026,-0.4704659227801523,-0.22156417081074734,0.013731167189820627,1.0495665418942837,Dokumentation
sie dokumentation,2.237768869639026,-0.4704659227801523,-0.22156417081074734,0.013731167189820627,1.0495665418942837,sie dokumentation
dokumentation voll,2.116912787332155,-0.4149453885872858,-0.16604363661788094,0.06925170138268716,0.9702720239878367,dokumentation voll
Länge,2.090961566084977,-0.4026106332698481,-0.15370888130044333,0.0815864567001248,0.9511257212956798,Länge
voll länge,2.090961566084977,-0.4026106332698481,-0.15370888130044333,0.0815864567001248,0.9511257212956798,voll länge
Darum,2.068577698056382,-0.3918478623567645,-0.1429461103873596,0.09234922761320845,0.9339153831630113,Darum
länge darum,2.068577698056382,-0.3918478623567645,-0.1429461103873596,0.09234922761320845,0.9339153831630113,länge darum
darum geh,2.0516458641838953,-0.3836289252384126,-0.1347271732690076,0.10056816473156062,0.9204423055904315,darum geh
Doku,2.237768869639026,-0.4704659227801523,-0.22156417081074734,0.013731167189820627,1.0495665418942837,Doku
geh doku,2.237768869639026,-0.4704659227801523,-0.22156417081074734,0.013731167189820627,1.0495665418942837,geh doku
Turkana,2.0979718502076823,-0.4059576860733056,-0.15705593410390084,0.07823940389666739,0.9563809134441371,Turkana
doku turkana,2.0979718502076823,-0.4059576860733056,-0.15705593410390084,0.07823940389666739,0.9563809134441371,doku turkana
kargen,2.152367323625962,-0.43155491078176433,-0.1826531588123596,0.052642179188208425,0.9951301622236678,kargen
turkana karg,2.152367323625962,-0.43155491078176433,-0.1826531588123596,0.052642179188208425,0.9951301622236678,turkana karg
Norden,3.660847707482219,0.007062274245654783,-0.7137795763223922,-0.4784842383218242,0.5066205010491401,Norden
karg norden,2.1903690314905826,-0.44905663079329583,-0.200154878823891,0.035140459176677144,1.0202451985476415,karg norden
norden kenya,2.237768869639026,-0.4704659227801523,-0.22156417081074734,0.013731167189820627,1.0495665418942837,norden kenya
herrscht,3.682103900098354,-0.3385240666552238,0.2841961880783483,-0.4842738044598202,0.6240518684023879,herrscht
kenya herrsch,2.3098119120178517,-0.5021526914804834,-0.2532509395110784,-0.017955601510510354,1.0903700713516977,kenya herrsch
seit,15.392622223491063,-0.24287443321738478,-0.2658911102293481,-1.9146778218899037,0.8443766396430588,seit
herrsch seit,2.432687155575962,-0.5539830653486363,-0.3050813133792312,-0.06978597537866318,1.1512102581756434,herrsch seit
drei,9.987405209888713,0.1167517323743122,-1.7174096618339665,1.6365253378214204,-0.027941255147136808,drei
seit drei,2.985589792589521,-0.3553820939883215,-0.50988215444559,-0.2745868164450219,1.0348361899197578,seit drei
Jahren,4.68788381802358,-0.12869580323765784,-0.9610661107841465,-0.7257707727835782,0.8585821135090209,Jahren
drei jahr,2.707340770258731,-0.6609534811789083,-0.4120517292095035,-0.17675639120893533,1.2578778324992441,drei jahr
jahr dürre,3.3174368359736772,-0.8641790410274919,-0.615277289058087,-0.37998195105751886,1.410432123822174,jahr dürre
die mensch,2.5664152884331757,-0.6074966894543845,-0.35859493748497967,-0.1232995994844116,1.2074174525439652,die mensch
fast,9.475820795535297,-0.14463399850683467,-0.3105442315910641,-1.42953287837444,0.6980677955467208,fast
mensch fast,2.3098119120178517,-0.5021526914804834,-0.2532509395110784,-0.017955601510510354,1.0903700713516977,mensch fast
ganzes,2.230270964150512,-0.4671096803088694,-0.21820792833946454,0.01708740966110353,1.0450673786614668,ganzes
fast ganz,2.230270964150512,-0.4671096803088694,-0.21820792833946454,0.01708740966110353,1.0450673786614668,fast ganz
Vieh,2.1844456388229863,-0.4463486777787456,-0.1974469258093406,0.03784841219122747,1.0164287220298862,Vieh
ganz vieh,2.1844456388229863,-0.4463486777787456,-0.1974469258093406,0.03784841219122747,1.0164287220298862,ganz vieh
verlore…,2.1573409266225134,-0.43386300446966214,-0.18496125250025713,0.05033408550031099,0.9985040649320516,verlore…
vieh verlore…,2.1573409266225134,-0.43386300446966214,-0.18496125250025713,0.05033408550031099,0.9985040649320516,vieh verlore…
+1447,2.1129501683201055,-0.4130717486075344,-0.16416999663812956,0.07112534136243849,0.9674023120642775,+1447
verlore… +1447,2.1129501683201055,-0.4130717486075344,-0.16416999663812956,0.07112534136243849,0.9674023120642775,verlore… +1447
+1447 chars,2.090961566084977,-0.4026106332698481,-0.15370888130044333,0.0815864567001248,0.9511257212956798,+1447 chars
Klimaforscher,2.4036264858185477,-0.5419652262765485,-0.2930634743071436,-0.057768136306575464,1.1377042629549823,Klimaforscher
warnen,4.307848553030017,-0.03168138770658717,-0.8765234455162724,-0.6412281075157041,0.656516640512048,warnen
klimaforscher warn,2.524675464407399,-0.5910991191499444,-0.3421973671805396,-0.10690202917997141,1.1908427188477808,klimaforscher warn
regelmäßiger,2.703045197271676,-0.6593655819364459,-0.4104638299670414,-0.17516849196647313,1.2564527044583649,regelmäßiger
warn regelmäßig,2.703045197271676,-0.6593655819364459,-0.4104638299670414,-0.17516849196647313,1.2564527044583649,warn regelmäßig
regelmäßig dürre,3.4905879670763795,-0.915056787596927,-0.6661550356275221,-0.43085969762695403,1.4411020876989926,regelmäßig dürre
europa als,2.6515873568592836,-0.6401450568868376,-0.3912433049174329,-0.15594796691686466,1.2388553887081768,europa als
Mitteleuropa,2.8584949444666243,-0.3240654465919688,-0.4663800847850611,-0.231084746784493,0.9862650909583703,Mitteleuropa
west- mitteleuropa,2.4284899273077127,-0.5522562287246315,-0.3033544767552267,-0.06805913875465842,1.1492906989882048,west- mitteleuropa
mitteleuropa jahr,2.6313645239907673,-0.6324891356891887,-0.3835873837197839,-0.14829204571921567,1.2316626062633143,mitteleuropa jahr
extremen,3.796404862285701,-0.28303972698448493,-0.7501393716969365,-0.5148440336963683,1.0193117611463298,extremen
jahr extrem,2.856750684566638,-0.714671448306669,-0.46576969633726406,-0.230474358336696,1.3036814365060023,jahr extrem
dürre rechn,2.9416692978075725,-0.7439638022204246,-0.4950620502510197,-0.25976671225045156,1.326830192413987,dürre rechn
Schluss,3.1975320018485967,-0.8273658564482624,-0.5784641044788575,2.385092337983455,0.9950539306112434,Schluss
schluß komm,2.5153779668323666,-0.5874096709135886,-0.33850791894418364,-0.10321258094361555,1.1870371820178243,schluß komm
internationales,2.4646631565011234,-0.5670417412812176,-0.3181399893118128,-0.08284465131124469,1.1655030707267358,internationales
komm international,2.4646631565011234,-0.5670417412812176,-0.3181399893118128,-0.08284465131124469,1.1655030707267358,komm international
Forscherteam,2.4162577575056083,-0.5472065557218536,-0.2983048037524489,-0.0630094657518806,1.1436370425788,Forscherteam
international forscherteam,2.4162577575056083,-0.5472065557218536,-0.2983048037524489,-0.0630094657518806,1.1436370425788,international forscherteam
fordert,3.3151588572223085,-0.15600694957827926,-0.61459038488171,-0.37929504688114185,0.8049615038299942,fordert
Verzicht,2.384586728806073,-0.5340124236298526,-0.2851106716604476,-0.04981533365987946,1.128574223412067,Verzicht
forder verzicht,2.384586728806073,-0.5340124236298526,-0.2851106716604476,-0.04981533365987946,1.128574223412067,forder verzicht
fossile,2.388712051068941,-0.5357409235542097,-0.28683917158480476,-0.05154383358423672,1.1305718878091278,fossile
verzicht fossil,2.388712051068941,-0.5357409235542097,-0.28683917158480476,-0.05154383358423672,1.1305718878091278,verzicht fossil
Brennstoffe,2.396328301873787,-0.5389242853128844,-0.2900225333434795,-0.05472719534291145,1.1342315756496035,Brennstoffe
fossil brennstoff,2.396328301873787,-0.5389242853128844,-0.2900225333434795,-0.05472719534291145,1.1342315756496035,fossil brennstoff
lange,6.920393480611026,0.19258535275062236,-1.3505574710343413,-1.1152621330337733,0.10184398301293038,lange
die lang,2.4282099337723233,-0.5521409267526304,-0.30323917478322565,-0.06794383678265746,1.1491622792640461,die lang
Trockenperiode,2.4461164464780554,-0.5594882366628151,-0.3105864846934102,-0.07529114669284208,1.157283421775796,Trockenperiode
lang trockenperiod,2.4461164464780554,-0.5594882366628151,-0.3105864846934102,-0.07529114669284208,1.157283421775796,lang trockenperiod
weite,2.606166251035134,-0.6228668657840166,-0.3739651138146118,-0.13866977581404363,1.2224689724221383,weite
trockenperiod weit,2.606166251035134,-0.6228668657840166,-0.3739651138146118,-0.13866977581404363,1.2224689724221383,trockenperiod weit
weit teil,3.0325290723705116,-0.44758740169942557,-0.5254817903831913,-0.2901864523826233,1.1289512730665472,weit teil
europa sommer,3.531340254434056,-0.926664067994519,-0.6777623160251142,-0.442466978024546,1.4477580983234088,europa sommer
leiden,3.5227538826436,-0.3490261898500419,-0.6753278784164893,-0.440032540415921,1.0734411614601593,leiden
sommer leid,2.8244653730886506,-0.7033056918551986,-0.4544039398857938,-0.21910860188522557,1.2943650999908547,sommer leid
leid vielen,2.478108139216372,-0.572482015601555,-0.32358026363215026,-0.08828492563158208,1.1713435836565123,leid vielen
vielen mensch,4.119745400963964,-0.8031460101396863,0.8078817598109219,-0.5965808692302238,0.6207689685126392,vielen mensch
mensch schon,2.3783473831952575,-0.5313924633141726,-0.2824907113447678,-0.047195373344199584,1.125532032255092,mensch schon
Vergessenheit,2.312197422462378,-0.5031849311337214,-0.2542831791643165,-0.018987841163748274,1.0916505401407264,Vergessenheit
schon vergessenheit,2.312197422462378,-0.5031849311337214,-0.2542831791643165,-0.018987841163748274,1.0916505401407264,schon vergessenheit
geraten,2.787685622517295,-0.2342740678550589,-0.4412965672680812,-0.20600122926751296,0.8618036462764556,geraten
vergessenheit gerat,2.2688983910516676,-0.48428101704700044,-0.23537926507759555,-8.392707702749248e-05,1.067720948466941,vergessenheit gerat
Forscherinnen,2.234075196084531,-0.46881395355215055,-0.2199122015827457,0.015383136417822319,1.047356434602585,Forscherinnen
gerat forscherin,2.234075196084531,-0.46881395355215055,-0.2199122015827457,0.015383136417822319,1.047356434602585,gerat forscherin
forscherin forscher,2.234075196084531,-0.46881395355215055,-0.2199122015827457,0.015383136417822319,1.047356434602585,forscherin forscher
Initiative,4.566371267153974,0.036093472128955875,-0.9348036977103954,-0.6995083597098272,0.5130339018733502,Initiative
forscher initiative,2.1755535676265945,-0.4422697396395384,-0.19336798767013363,0.041927350330434446,1.0106327071263206,forscher initiative
World…,2.1589285577177826,-0.43459865416559923,-0.18569690219619434,0.049598435804373786,0.9995753969120017,World…
initiative world…,2.1589285577177826,-0.43459865416559923,-0.18569690219619434,0.049598435804373786,0.9995753969120017,initiative world…
+2973,2.1478327999887026,-0.42944592739139476,-0.18054417542198986,0.05475116257857819,0.992030479987663,+2973
world… +2973,2.1478327999887026,-0.42944592739139476,-0.18054417542198986,0.05475116257857819,0.992030479987663,world… +2973
+2973 chars,2.139991359691551,-0.42578838512903566,-0.17688663315963085,0.05840870484093738,0.9866162821165134,+2973 chars
müssten,2.4393128119897747,0.12732843645241562,-0.30780120686960055,-0.07250586886903239,-0.27430185981403377,müssten
hamburger müss,1.8979696973859537,0.015664241524558392,-0.05686957617154237,0.17842576182902578,-0.023370229115975825,hamburger müss
müss mehr,1.9160060770880158,0.0206628440189262,-0.06632769296281005,0.16896764503775813,-0.032828345907243484,müss mehr
mehr gas,2.1845915786136683,0.08317587977325124,-0.19751373219412208,0.03778160580644608,-0.1640143851385556,mehr gas
gas spar,2.299789773966907,0.10459878633695344,-0.24890255779588014,-0.013607219795311872,-0.2154032107403134,gas spar
die bundesnetzagentur,4.505036387077871,0.28420965013464433,-0.9212808097318289,-0.6859854717312607,-0.8877814626762623,die bundesnetzagentur
bundesnetzagentur warn,2.074560772626142,0.05998078052813054,-0.14583429709467943,0.08946104090588856,-0.11233495003911295,bundesnetzagentur warn
Gasnotlage,2.4774469468999345,0.1330141235100664,-0.3233134146883403,-0.0880180766877722,-0.2898140676327736,Gasnotlage
warn gasnotlage,2.261263175443919,0.09772714929155955,-0.2320084259914814,0.003286912009086742,-0.19850907893591482,warn gasnotlage
gasnotlage winter,3.0034656863223277,0.1945942357140805,-0.5158516923402529,-0.2805563543396847,-0.48235234528468623,gasnotlage winter
mindestens,5.072141017983443,0.022326447266782914,-1.0398478616399305,-0.8045525236393625,0.5803450793549625,mindestens
winter mindestens,3.7732784143880207,0.25039413190074655,-0.7440290711715365,-0.5087337331709684,-0.7105297241159698,winter mindestens
mindestens prozent,2.2836084226014948,0.10174664072887905,-0.2418416750623307,-0.006546337061762701,-0.20834232800676425,mindestens prozent
privaten,2.1516125293160946,0.0765277732155466,-0.18230241631662544,0.05299292168394269,-0.14880306926105882,privaten
prozent privat,1.994600393054617,0.041126702123434646,-0.10652856770631407,0.12876677029425418,-0.0730292206507475,prozent privat
gewerblichen,1.956011899461283,0.03133704316099657,-0.086992496824618,0.14830284117595027,-0.05349314976905138,gewerblichen
privat gewerblich,1.956011899461283,0.03133704316099657,-0.086992496824618,0.14830284117595027,-0.05349314976905138,privat gewerblich
